221.55,1.04,230.78
238.65,2.53,602.71
232.94,3.62,842.54
236.07,2.71,639.35
236.1,1.12,265.55
221.71,4.76,1054.77
231.24,3.51,810.89
227.71,3.55,809.49
223.94,0.87,194.19
225.21,2.45,552.31
222.12,3.69,819.39
228.95,4.11,940.97
232.5,4.84,1124.59
225.11,1.18,264.97
228.37,0.51,116.5
232.6,2.92,678.12
234.4,0.84,195.72
233.01,2.07,482.5
222.62,0.88,197.02
225.04,1.43,321.44
230.38,3.68,846.9
229.28,0.78,178.69
237.44,4.66,1105.39
235.98,3.0,707.37
220.66,1.66,365.42
223.72,1.65,368.09
232.4,0.37,85.42
231.87,2.62,607.21
225.81,4.58,1033.19
237.06,1.67,397.01
233.89,3.56,833.21
235.25,1.18,276.63
238.23,2.01,478.89
233.23,3.84,894.94
232.72,1.48,344.41
233.12,1.91,445.64
222.63,4.33,964.94
232.53,0.0,0.34
228.42,4.76,1086.17
228.49,0.61,140.33
233.09,2.26,526.7
222.04,1.74,385.31
238.71,4.94,1178.66
228.62,4.09,934.76
228.15,2.21,505.23
232.23,3.17,736.92
223.56,4.14,924.53
221.17,4.97,1099.37
231.09,2.15,497.66
223.88,0.3,66.08
237.68,1.4,332.52
229.04,4.63,1060.45
234.93,0.09,21.52
231.46,4.29,991.87
228.89,0.87,198.23
238.51,0.24,58.2
230.67,0.15,34.6
222.28,1.91,424.86
227.25,4.04,917.12
236.7,4.56,1080.07
239.41,3.54,846.94
228.46,4.07,929.55
233.7,1.04,243.04
234.5,0.69,161.1
220.19,3.09,681.22
229.76,4.09,939.58
221.3,1.48,328.56
227.12,4.0,909.5
238.78,1.01,242.05
237.9,2.2,523.28
234.55,0.33,78.18
234.29,2.09,490.27
229.02,2.79,639.14
236.21,1.01,238.32
238.13,2.27,541.59
226.33,4.43,1002.32
224.14,1.07,240.12
237.53,4.56,1083.81
223.57,0.95,212.03
231.61,4.86,1125.17
224.56,3.75,841.14
231.57,2.66,616.47
228.48,4.05,924.74
228.37,1.84,420.06
226.95,2.69,610.73
228.05,3.43,781.65
239.43,0.02,5.66
235.81,1.5,353.39
223.99,2.96,662.7
225.32,2.64,594.29
236.81,2.0,474.19
233.11,3.15,734.47
228.47,3.55,811.08
223.21,2.74,611.47
232.65,0.19,44.68
237.41,3.68,873.9
223.57,0.46,103.2
227.77,3.49,794.73
234.74,3.32,779.09
224.62,0.86,193.89
232.28,2.32,537.84
235.14,3.64,856.43
238.1,2.19,521.54
231.57,0.85,196.31
233.87,2.24,525.01
224.88,3.67,826.12
223.72,1.29,288.03
234.51,2.65,620.53
227.63,2.95,672.01
221.45,2.38,527.99
239.77,2.41,577.75
222.84,4.19,933.86
239.44,0.32,76.52
225.96,3.57,806.41
235.37,0.42,98.61
220.37,1.11,244.9
235.14,2.17,509.17
235.64,2.62,618.25
231.14,4.14,957.7
222.04,2.6,577.85
223.61,3.86,863.25
223.87,2.93,655.55
233.03,4.64,1080.31
223.53,4.04,902.03
239.13,3.88,928.79
239.52,0.25,58.9
231.58,3.48,805.97
228.42,0.95,216.54
235.98,1.5,354.08
235.78,2.68,630.96
239.89,2.92,700.65
225.78,1.82,410.24
220.82,4.63,1023.5
220.17,0.89,195.14
231.28,1.38,319.53
225.55,3.79,853.86
226.18,2.12,478.53
231.61,2.56,592.32
237.73,0.95,225.78
220.61,3.43,756.27
235.05,2.58,605.61
239.24,1.87,448.57
226.48,2.94,665.92
221.82,4.18,928.12
232.97,1.78,414.54
220.86,3.53,779.84
234.12,3.69,864.66
233.81,1.39,324.17
234.98,1.03,242.46
235.32,4.49,1057.23
230.47,0.21,48.01
221.56,1.06,234.41
226.29,3.68,833.35
227.67,4.91,1118.28
230.87,1.01,232.73
220.75,3.39,748.14
238.47,4.94,1177.13
225.31,1.92,432.94
225.45,0.62,139.31
238.14,2.38,567.65
238.08,1.07,254.87
221.66,2.5,554.43
237.11,1.27,301.93
223.85,4.85,1086.22
222.76,4.32,962.71
232.8,3.74,871.37
234.45,0.15,36.22
221.12,2.4,531.09
224.75,1.53,342.75
228.56,4.87,1114.04
237.86,0.54,129.34
236.8,0.53,125.04
231.69,4.27,989.36
238.19,4.41,1050.35
222.86,4.86,1082.11
229.11,1.63,372.41
235.59,1.29,305.07
235.64,0.42,98.46
225.89,3.13,706.85
221.27,0.43,95.98
238.4,0.72,172.69
239.11,3.42,817.41
234.17,4.17,977.01
239.51,3.42,818.48
236.23,3.59,848.77
238.25,4.14,986.69
226.89,3.57,810.87
226.02,2.64,597.1
232.08,0.82,191.02
220.79,1.94,427.63
228.57,1.34,306.51
225.94,1.76,396.83
228.08,2.21,504.84
229.55,1.52,349.88
221.94,1.57,348.3
234.19,0.1,22.38
235.34,0.2,47.62
234.01,4.01,939.35
223.8,1.63,364.09
224.42,3.09,692.75
224.21,4.27,956.98
230.71,2.05,473.31
233.15,0.54,125.46
226.18,3.55,803.99
223.34,1.26,281.52
220.39,3.64,801.62
228.7,3.88,887.73
227.11,3.84,872.21
223.17,3.05,681.67
225.1,1.05,235.41
231.63,4.37,1012.12
233.79,2.3,538.51
239.72,3.78,906.12
225.61,4.16,938.79
223.51,4.87,1087.99
238.51,2.59,616.9
232.36,4.92,1143.53
232.45,4.68,1088.07
220.03,2.39,526.83
228.46,4.76,1086.43
226.55,3.55,805.15
230.92,3.83,885.14
235.84,3.53,833.22
226.4,1.92,435.76
223.51,1.43,318.86
223.59,3.87,866.24
230.8,0.72,166.51
235.49,3.42,804.8
224.88,1.94,435.44
224.26,2.04,457.92
239.49,4.19,1003.3
228.9,2.7,618.83
229.0,0.76,173.38
237.82,2.44,579.8
234.8,3.43,804.35
225.51,3.24,730.83
228.8,4.83,1105.81
226.48,3.73,843.95
231.95,3.81,883.25
237.05,3.21,761.51
235.11,3.04,714.66
221.89,4.76,1055.5
234.35,3.17,743.7
229.16,4.93,1128.88
221.62,3.22,713.77
238.12,1.17,279.29
231.85,4.85,1123.37
237.39,4.71,1118.21
222.95,1.02,228.07
237.84,1.17,278.66
224.97,4.59,1033.48
238.6,2.42,577.8
238.48,4.92,1172.62
231.35,0.95,220.57
228.84,3.63,831.63
230.91,3.01,695.86
238.94,4.32,1032.72
232.1,2.55,592.07
237.23,2.86,679.53
233.7,3.67,856.53
225.73,1.2,270.24
223.81,4.16,930.19
235.68,4.91,1157.08
225.32,0.7,157.25
229.4,1.75,402.52
237.15,0.79,187.28
222.32,2.23,495.92
220.78,4.2,928.13
236.71,0.74,175.84
226.17,4.53,1024.13
231.54,3.02,698.36
226.75,1.19,269.05
239.35,1.46,349.81
233.23,3.51,818.17
227.44,0.18,41.25
238.03,2.62,622.95
233.72,2.59,606.06
228.05,1.55,354.52
226.15,1.76,398.09
235.12,0.77,182.06
230.79,1.16,267.05
232.79,2.89,672.25
226.55,3.49,791.71
236.23,2.47,582.96
235.65,3.98,938.53
229.46,2.1,482.51
228.91,0.56,127.78
234.53,0.55,129.91
233.7,1.88,439.52
228.81,4.1,938.52
237.35,2.65,628.9
235.61,2.0,470.6
222.6,2.48,551.7
225.77,0.47,107.19
227.69,0.12,27.38
225.42,0.35,78.92
235.16,2.98,701.58
225.75,1.18,267.16
233.09,0.81,189.7
239.61,1.47,352.88
230.42,1.67,385.07
225.56,2.2,495.74
239.04,1.47,351.89
234.81,0.71,166.82
231.4,3.07,709.56
239.86,4.02,964.66
239.47,1.4,334.98
228.0,0.87,198.1
229.89,4.12,947.16
226.22,1.72,389.87
228.64,4.85,1108.23
238.95,2.03,485.72
230.28,3.18,732.82
234.83,0.77,180.25
220.69,2.41,531.43
227.93,2.27,518.53
229.21,4.61,1056.61
236.26,0.26,61.44
231.28,3.71,859.16
235.55,3.6,848.61
224.16,4.28,959.68
221.36,0.99,218.13
227.03,2.1,476.97
231.66,0.49,114.4
220.65,4.44,978.98
226.3,4.05,917.57
224.95,0.74,166.11
223.29,0.87,193.54
234.77,2.92,685.01
230.05,2.67,614.17
232.16,3.43,795.35
239.62,1.24,298.18
237.2,4.7,1114.27
238.47,4.22,1006.35
231.42,0.51,117.99
221.47,1.43,316.69
227.33,4.01,910.7
239.44,1.41,337.86
224.89,2.55,573.58
234.23,2.76,647.05
220.29,3.53,777.16
220.32,2.66,585.26
232.65,1.33,309.46
222.12,0.88,194.46
235.71,1.66,390.16
221.83,0.09,19.07
234.14,2.58,603.34
221.38,1.78,394.28
237.87,2.27,539.55
230.82,0.74,171.74
228.29,2.63,599.45
234.22,1.25,291.92
233.91,0.2,47.34
231.08,3.92,906.23
221.46,1.68,371.99
222.45,1.77,394.27
237.94,4.06,966.14
227.98,3.38,771.14
230.75,0.21,47.46
225.17,1.17,263.37
233.65,2.71,633.01
224.78,3.9,875.63
220.27,2.8,617.77
224.56,1.89,423.74
220.52,1.59,350.09
233.49,2.53,590.65
234.21,1.55,364.03
228.23,3.85,879.44
225.69,2.42,545.86
228.75,3.59,820.16
223.74,3.85,862.15
239.04,4.17,996.52
224.98,1.44,324.5
232.87,2.49,578.94
231.19,4.56,1055.11
231.35,4.94,1142.0
232.01,1.63,378.86
230.2,0.6,137.23
235.31,1.42,334.26
235.28,3.22,757.53
226.89,0.56,127.7
234.13,4.04,945.39
226.9,4.75,1077.03
236.2,4.15,980.01
226.66,2.87,650.4
236.93,2.29,542.26
232.88,1.75,406.44
232.17,2.21,513.75
236.68,2.29,542.5
229.3,1.88,432.06
220.36,3.21,706.57
230.29,2.54,583.96
228.91,2.56,585.19
235.58,3.64,858.64
220.87,0.36,79.4
233.37,3.95,921.97
237.44,1.35,320.17
222.77,2.57,572.12
238.25,0.69,164.39
233.88,4.15,969.76
239.18,2.83,677.67
235.01,3.89,913.33
227.62,1.15,261.52
229.14,2.48,567.99
234.48,3.92,919.39
231.61,3.3,763.95
225.42,1.0,226.09
234.08,1.89,443.57
236.07,4.33,1022.75
227.73,3.38,769.43
220.77,4.75,1047.94
239.47,4.95,1185.32
229.49,2.69,618.22
221.08,3.43,757.44
220.84,1.71,376.87
227.78,2.68,609.84
230.77,2.61,603.14
225.85,2.76,622.69
236.92,3.45,816.19
232.61,1.54,358.36
238.33,1.79,426.32
231.92,4.97,1153.42
220.45,3.08,677.96
228.21,0.97,220.85
226.95,3.47,787.04
239.49,4.34,1039.07
232.1,3.11,721.39
235.78,4.58,1080.35
237.02,1.28,302.96
231.42,4.83,1116.68
239.91,3.22,773.68
220.61,2.08,459.17
234.03,0.68,160.12
234.66,3.4,798.34
236.02,1.78,419.39
229.19,1.06,242.77
239.92,2.94,704.62
236.44,1.73,408.28
221.27,3.77,833.76
229.91,4.68,1075.81
236.89,0.64,151.01
229.38,4.03,923.43
235.61,3.14,740.75
221.09,3.47,767.46
221.89,0.55,120.98
228.59,4.59,1049.34
233.64,2.75,642.71
227.94,2.89,658.36
230.64,1.17,269.6
220.91,2.58,570.45
224.06,4.97,1113.14
229.08,2.63,601.51
225.2,1.99,447.22
221.78,1.44,319.36
227.88,4.78,1089.59
232.59,1.2,280.24
226.74,4.67,1059.35
239.78,3.85,921.99
226.96,2.45,556.74
234.82,0.26,61.55
233.65,1.65,385.59
229.29,4.1,939.88
225.82,0.6,134.86
220.46,0.57,125.34
236.19,4.12,973.62
232.36,3.55,823.95
229.67,4.67,1072.24
221.42,3.02,668.35
237.68,2.69,638.26
225.13,1.68,377.16
234.46,2.71,636.52
233.34,3.0,700.37
220.13,0.73,160.75
227.92,1.23,279.92
238.35,0.57,135.23
222.39,4.21,937.09
239.34,2.81,672.95
226.93,1.34,303.99
224.12,1.21,270.59
226.82,3.63,823.72
234.05,0.12,28.73
229.01,0.37,84.75
225.4,3.76,846.92
235.26,1.72,404.38
234.27,1.91,447.14
231.67,0.91,210.9
239.39,1.75,419.03
225.94,0.11,25.97
222.54,1.98,440.39
229.3,4.23,970.43
233.06,3.58,834.48
237.15,2.03,481.46
222.96,2.83,630.45
232.85,4.9,1139.83
223.11,1.18,263.34
231.08,1.97,454.31
230.52,1.15,264.7
223.44,3.38,756.24
236.85,3.58,846.81
228.17,1.03,236.01
223.57,1.46,326.84
239.74,3.45,828.04
235.01,2.24,526.95
227.59,0.14,31.12
237.3,2.35,556.6
221.84,0.99,218.54
223.22,0.05,11.34
234.56,4.73,1110.07
231.38,4.93,1141.0
224.99,1.26,283.23
227.13,4.68,1062.3
234.61,3.38,793.1
229.8,0.83,191.01
233.74,4.78,1117.31
229.26,4.15,950.64
229.65,1.73,396.26
226.13,2.16,488.1
237.58,0.59,140.26
232.82,1.08,250.69
230.68,2.47,568.75
228.16,0.7,159.4
235.61,2.72,640.75
228.4,3.41,778.42
221.91,3.18,704.57
233.66,1.74,405.66
224.53,4.77,1071.49
222.86,1.18,262.44
233.71,4.51,1054.53
239.01,0.59,140.72
236.55,3.18,751.84
238.76,4.93,1177.5
221.04,1.9,420.13
229.07,1.85,423.45
222.11,3.03,672.59
227.7,1.85,421.42
235.22,2.42,568.2
228.73,2.9,663.69
238.53,0.91,216.33
233.5,4.78,1115.47
238.93,2.83,675.47
233.81,0.67,156.1
235.57,1.41,332.13
229.79,4.28,982.86
238.48,2.41,574.41
228.68,4.39,1003.02
237.69,4.73,1123.39
233.77,2.06,480.5
230.32,1.39,319.44
227.63,4.29,975.43
223.32,0.44,97.8
223.96,3.05,684.1
221.0,4.48,990.93
225.77,3.07,693.51
233.86,3.46,809.94
221.55,2.17,480.66
239.28,3.47,829.72
233.13,2.53,589.52
226.53,3.16,714.78
226.7,2.62,593.11
227.33,4.24,964.2
226.59,3.84,869.71
234.68,0.26,61.64
226.74,0.84,191.07
237.15,4.48,1061.92
238.22,2.35,560.73
237.46,0.34,79.58
238.6,1.66,396.47
220.06,1.85,407.4
224.2,4.62,1035.15
230.56,4.8,1107.17
232.04,3.02,700.04
230.6,2.2,507.51
229.11,4.01,917.92
235.95,1.42,334.13
225.08,3.01,678.43
233.42,0.95,222.04
233.13,3.5,815.86
234.31,3.71,869.37
237.44,2.86,678.1
235.9,0.67,157.76
230.19,0.66,152.36
234.69,5.0,1172.59
226.95,3.68,835.11
222.96,2.51,560.27
220.87,2.04,450.84
232.67,0.4,92.16
224.63,3.42,768.61
233.93,3.18,743.36
235.31,3.68,865.86
230.68,0.68,157.84
221.27,3.33,737.35
227.79,0.61,139.02
224.48,0.62,139.14
236.36,0.5,118.65
230.75,0.03,6.06
236.46,2.0,473.46
239.29,4.82,1153.23
220.02,3.58,788.35
228.06,0.48,110.4
227.37,3.57,811.68
230.04,1.89,434.89
232.91,2.53,590.05
220.12,2.27,500.54
235.74,4.73,1115.17
237.03,0.08,18.88
231.4,3.43,793.74
226.83,1.77,401.84
234.57,4.97,1165.93
231.23,0.55,127.12
232.28,0.98,227.67
230.04,1.91,438.38
238.8,4.29,1023.34
231.29,4.99,1153.55
234.17,4.05,949.43
234.14,3.31,774.44
222.23,1.77,394.04
222.19,1.12,249.93
234.39,4.62,1082.56
229.79,3.98,914.41
221.74,2.25,499.99
230.28,4.1,943.43
231.31,4.73,1094.23
222.71,0.32,71.97
223.59,2.16,483.97
226.69,3.35,759.19
222.93,2.45,546.14
233.79,1.85,431.88
220.98,4.9,1083.21
220.87,3.31,730.04
226.53,3.17,718.0
238.99,1.46,348.31
222.7,3.11,692.53
230.71,2.1,485.05
226.63,4.14,938.2
221.53,4.5,996.16
229.32,3.05,699.09
233.74,2.36,552.43
221.74,1.18,261.56
221.8,4.65,1030.85
233.92,0.14,33.42
225.75,1.6,360.22
237.84,2.09,497.56
227.3,3.99,907.18
228.42,2.88,657.7
238.4,1.28,305.86
227.67,1.09,247.66
232.86,1.2,278.74
227.73,1.11,253.14
236.4,2.56,604.64
231.95,2.73,633.25
226.69,3.1,702.98
229.96,2.66,612.62
224.0,0.37,83.28
233.35,3.04,709.47
238.55,0.0,1.04
221.05,3.58,791.0
221.17,2.63,581.6
229.12,3.61,827.95
220.79,0.33,73.04
226.21,0.36,80.32
229.08,0.28,64.78
226.53,1.13,255.92
234.77,3.05,715.96
229.29,2.2,504.49
239.71,4.07,976.21
230.99,2.67,617.86
222.08,2.5,555.6
232.17,4.99,1159.0
228.26,1.85,422.89
221.71,2.93,649.21
223.24,4.28,954.71
236.9,3.69,874.05
226.85,1.94,440.03
239.09,2.13,510.29
226.17,3.65,824.67
238.85,0.3,72.58
226.21,1.63,368.71
220.64,0.06,13.65
222.99,3.57,796.86
235.4,2.14,504.27
231.84,1.23,284.29
225.15,0.03,6.97
232.88,1.17,271.77
227.56,2.59,590.36
233.32,3.15,735.34
222.88,4.76,1061.51
220.06,2.94,647.89
224.5,3.24,727.57
231.77,2.14,496.1
222.94,2.68,596.81
233.4,0.86,201.38
229.05,0.03,6.68
226.56,3.8,861.14
226.9,4.57,1036.43
238.49,3.95,942.5
236.0,1.47,347.22
236.5,0.27,64.89
229.32,3.05,699.34
222.78,1.56,347.32
225.81,2.34,528.33
220.12,4.15,912.59
222.77,0.27,60.52
231.62,3.08,713.29
237.33,3.19,757.06
223.35,3.55,792.98
234.65,1.5,351.38
222.71,2.38,530.6
234.42,1.94,455.92
224.98,3.3,742.19
224.81,4.14,931.3
235.53,0.86,201.46
237.96,3.11,739.95
226.28,4.44,1004.94
224.68,4.47,1005.2
225.39,2.56,576.62
239.37,0.05,11.18
226.45,2.32,524.51
238.3,0.18,43.62
222.9,3.34,745.5
230.58,4.64,1070.66
227.18,3.37,766.35
238.49,1.91,455.11
229.86,1.22,280.37
236.61,4.69,1110.14
239.67,3.3,791.21
229.12,0.57,129.61
232.9,3.03,705.14
224.34,3.58,802.06
225.09,1.06,238.58
233.92,4.85,1133.41
222.04,2.04,452.16
235.93,4.99,1177.37
238.5,2.22,529.76
228.26,3.96,903.49
222.57,3.57,793.87
238.12,3.73,887.35
231.79,1.04,240.34
232.61,2.97,691.29
239.66,4.82,1156.11
238.76,3.19,761.46
239.55,0.97,232.21
225.02,2.38,534.91
226.59,2.69,608.52
235.3,0.54,126.51
221.19,1.66,367.25
236.29,4.4,1040.4
231.24,3.62,836.62
228.23,1.84,419.89
228.87,2.4,550.21
220.21,1.27,279.84
221.62,0.94,208.23
227.73,2.61,593.81
223.14,3.26,727.25
233.39,3.98,929.38
238.96,3.88,927.7
232.44,2.99,693.88
222.09,1.4,309.87
226.2,2.29,517.22
233.23,0.91,211.17
227.01,1.34,304.7
233.16,0.67,155.78
238.19,2.59,616.6
232.95,1.12,260.99
228.16,1.77,403.32
226.48,4.94,1119.25
224.47,1.39,312.68
231.57,1.76,406.45
234.61,4.05,949.46
220.57,1.75,386.84
239.54,1.31,314.34
229.46,4.14,949.96
223.58,3.75,839.51
239.96,1.38,332.24
233.29,2.16,504.81
228.48,1.6,365.88
230.98,4.11,950.12
232.85,2.26,525.08
229.2,0.39,88.62
221.23,4.16,920.72
239.72,4.3,1031.11
222.64,3.13,696.69
231.91,3.1,718.68
222.98,0.67,150.42
233.01,0.99,231.5
222.94,1.96,435.93
223.05,0.73,161.91
234.02,4.65,1087.44
236.47,4.45,1052.82
234.3,2.16,505.43
236.09,1.92,454.43
227.67,0.92,208.37
231.81,4.33,1003.69
233.35,2.77,647.2
225.57,1.8,405.55
237.98,2.35,559.2
227.6,1.07,243.59
227.82,3.29,748.57
235.13,3.5,822.25
231.57,2.62,606.79
222.42,0.66,147.52
236.09,2.76,652.18
237.73,2.19,521.16
222.69,4.17,929.05
228.69,2.08,476.57
220.9,1.4,309.62
233.07,4.66,1085.81
221.32,0.15,32.92
224.08,2.88,644.74
222.74,4.16,925.95
235.57,3.03,713.21
224.33,4.39,984.18
225.38,4.63,1043.09
235.47,1.39,327.73
239.56,3.75,897.8
224.6,3.58,804.85
235.3,3.23,760.2
233.57,2.13,496.84
230.52,3.74,861.65
224.55,2.97,667.9
231.96,2.1,488.05
238.05,4.21,1001.74
231.48,4.84,1119.41
229.36,0.09,21.42
230.31,3.57,821.99
239.24,4.79,1145.1
226.45,4.67,1058.37
234.27,3.94,923.68
237.47,3.56,844.92
233.41,3.77,880.57
229.74,4.51,1037.02
221.86,1.72,381.69
239.05,4.44,1062.54
225.5,1.76,396.97
223.09,2.58,575.41
227.42,2.22,504.68
220.11,2.93,644.13
226.76,0.17,39.66
225.75,0.28,62.29
229.5,1.4,321.76
220.41,4.83,1065.47
229.22,0.95,217.86
231.99,4.68,1084.75
232.06,1.55,359.71
223.38,0.88,197.41
222.05,3.38,751.53
236.93,0.06,14.69
231.77,1.45,335.24
236.6,3.5,828.4
224.3,0.79,177.21
228.07,2.58,588.18
223.97,4.37,977.97
231.1,0.71,163.54
221.25,4.87,1077.18
233.51,4.84,1131.3
232.04,2.03,471.58
228.36,4.86,1109.21
226.14,4.37,988.14
221.24,1.18,260.96
220.88,1.86,410.08
229.55,0.56,128.97
220.83,3.38,746.24
236.77,0.06,15.23
232.49,1.88,436.76
225.86,0.65,146.13
235.41,0.16,38.38
233.85,4.0,935.88
228.26,0.47,106.96
234.58,1.3,304.57
234.49,1.94,455.71
225.2,1.54,347.91
221.78,0.57,127.47
226.85,0.87,197.32
239.81,0.1,24.04
239.05,3.67,877.97
220.06,1.74,382.14
238.14,0.76,181.66
226.91,1.84,417.27
224.74,2.32,521.94
231.16,1.98,456.72
221.12,1.69,374.17
233.69,3.96,925.72
229.58,4.91,1128.16
230.79,2.46,567.15
225.08,1.27,286.05
232.67,0.0,0.19
224.61,2.73,612.31
237.04,1.8,426.02
233.4,3.66,854.71
234.36,0.36,85.21
228.56,1.62,369.45
221.63,3.69,817.89
237.41,4.08,967.79
223.11,3.5,780.5
234.86,1.72,403.45
234.37,1.44,338.44
220.26,0.01,1.65
236.56,1.55,367.3
225.79,2.26,510.27
225.01,0.9,203.04
237.49,1.67,395.45
233.45,4.52,1054.93
229.06,0.79,180.11
235.24,3.55,834.61
239.39,1.61,385.16
223.87,0.64,144.19
232.15,3.33,773.04
229.85,1.89,434.43
237.53,1.45,345.09
230.41,2.82,649.65
230.76,2.51,579.07
234.19,0.63,147.42
222.51,3.04,675.39
227.59,2.18,495.57
221.75,4.19,928.76
233.96,0.93,218.73
228.89,3.66,838.51
234.86,2.77,651.14
235.35,3.58,842.17
229.77,1.74,400.3
225.03,0.04,8.01
229.15,4.45,1020.82
230.5,0.41,94.9
235.38,4.03,948.63
236.5,0.8,189.97
238.92,2.37,566.33
222.61,1.47,328.01
229.13,4.28,980.37
229.77,4.45,1022.05
237.58,4.69,1114.7
220.97,2.76,609.22
231.14,2.37,547.61
230.42,1.32,304.37
231.11,0.59,135.77
238.32,4.91,1169.83
231.61,3.87,897.04
231.24,2.33,538.73
239.45,2.34,560.85
237.78,0.15,34.63
223.11,3.92,873.88
220.66,1.71,377.36
222.43,0.01,1.93
230.68,2.49,573.93
220.72,3.16,696.55
228.83,4.89,1118.77
238.26,1.78,424.21
239.07,4.83,1155.48
229.89,2.0,460.72
227.98,0.5,113.82
233.6,3.34,780.31
225.4,0.1,23.61
233.03,0.2,46.76
221.42,4.57,1012.35
234.33,2.53,592.65
220.99,2.71,599.39
236.92,1.0,238.0
225.99,4.26,962.51
232.32,3.85,894.68
233.72,4.9,1146.24
231.49,3.59,831.54
222.54,1.07,237.47
235.87,2.41,567.96
231.27,1.02,236.29
236.16,2.86,674.58
237.95,3.97,945.55
227.81,3.42,780.08
232.29,2.14,497.15
231.68,1.6,369.57
235.58,2.2,517.33
232.96,4.89,1138.49
221.64,4.0,886.09
220.44,3.98,878.29
237.12,1.7,403.99
236.6,3.43,810.42
232.3,2.65,614.58
223.89,0.45,101.32
228.91,3.28,751.7
227.48,0.66,149.5
238.99,4.38,1046.22
222.17,0.85,187.94
224.04,0.88,196.24
235.14,3.57,840.39
239.38,1.16,276.51
227.51,4.69,1067.29
222.36,4.36,968.46
227.35,1.85,419.73
239.29,4.89,1169.82
238.42,2.09,498.9
233.7,1.15,268.63
234.13,2.31,541.75
221.96,0.65,145.19
220.33,3.28,723.64
228.4,1.79,409.83
226.19,4.53,1025.68
239.5,0.48,114.66
234.91,2.09,492.09
225.63,4.22,953.21
236.89,4.07,963.34
233.37,1.02,237.86
223.48,3.73,832.99
238.47,0.56,133.15
234.96,1.78,417.23
229.5,4.78,1096.1
235.41,1.67,394.13
229.15,3.28,752.18
225.39,1.82,410.6
226.02,0.74,167.65
235.9,1.29,304.34
239.78,1.14,273.87
225.05,3.16,712.27
228.24,2.74,626.08
223.88,4.24,948.39
231.59,1.72,397.53
233.11,0.97,226.66
227.92,3.79,864.01
234.45,2.35,551.33
237.84,0.9,215.19
229.38,0.3,68.08
230.23,0.2,46.58
233.11,4.08,951.48
228.49,3.99,910.82
239.07,4.64,1108.44
234.2,3.54,829.87
225.72,1.49,337.23
226.6,1.32,299.91
238.7,3.68,877.66
231.65,3.91,904.63
220.44,3.69,812.5
229.59,2.93,673.23
238.94,0.95,228.0
231.52,3.97,920.06
225.95,0.87,196.74
229.67,4.87,1117.43
224.73,4.69,1055.0
233.89,4.52,1057.41
220.85,2.79,615.29
224.9,1.69,381.09
229.79,3.89,894.49
236.82,0.33,77.61
228.14,3.97,905.64
227.1,0.42,95.62
227.73,3.87,880.57
234.59,1.65,387.99
232.45,0.86,198.89
222.09,1.36,302.97
228.9,3.64,833.5
221.48,3.16,699.45
235.51,0.69,163.6
232.81,2.35,547.39
229.43,0.66,150.39
222.88,2.07,460.4
225.59,2.01,454.18
230.55,3.24,746.12
232.42,2.75,640.13
228.32,2.42,552.22
230.64,0.67,154.2
220.07,1.27,280.02
234.25,0.81,190.39
228.39,4.68,1067.82
231.05,3.68,849.99
225.85,2.15,485.65
229.89,1.42,325.94
234.58,2.88,675.78
226.14,0.6,136.36
232.52,2.69,624.6
227.43,0.75,170.27
230.95,1.87,431.28
233.37,2.44,570.59
221.96,3.84,851.75
221.37,0.9,199.63
232.32,3.62,841.18
238.37,3.58,852.31
224.89,2.34,525.49
237.79,0.42,100.21
238.6,2.34,558.54
232.43,0.21,48.52
225.91,4.9,1106.13
239.01,3.15,753.92
223.34,2.52,563.41
221.01,2.06,454.89
236.03,3.32,784.25
225.41,0.59,132.48
224.89,3.86,868.85
226.32,0.75,169.28
233.31,4.65,1085.06
229.68,4.81,1105.4
224.4,0.94,211.48
239.81,0.24,56.51
229.68,1.04,239.35
237.17,2.54,602.73
220.32,0.79,173.87
238.29,2.74,653.49
221.25,3.99,882.0
221.71,0.08,18.02
238.29,4.33,1031.29
223.59,2.87,641.48
233.09,2.0,465.7
231.83,0.15,35.36
232.58,0.48,112.39
227.6,1.56,354.93
228.55,3.96,904.38
220.26,0.5,109.76
221.43,2.62,580.34
227.98,2.94,671.23
232.05,2.56,593.2
221.24,4.86,1074.39
222.12,3.61,801.1
234.62,4.53,1061.92
229.94,1.06,242.69
224.19,4.56,1023.27
236.94,3.81,903.35
229.15,1.41,322.87
227.56,3.48,792.8
223.63,0.92,205.77
224.0,3.22,721.64
228.83,3.8,869.0
231.01,2.15,495.98
226.37,4.96,1123.45
221.4,3.61,798.71
239.92,0.75,180.17
223.16,1.37,306.34
232.57,3.28,762.47
230.77,2.57,593.93
235.25,4.74,1115.84
231.26,3.65,843.82
231.63,4.62,1070.4
230.19,3.89,895.53
238.69,4.62,1102.27
221.25,3.58,792.08
230.63,2.29,527.2
236.63,0.66,156.57
239.53,4.54,1087.75
235.57,2.0,470.64
231.18,2.0,463.3
229.77,2.94,676.05
239.92,0.66,157.29
231.51,4.25,984.15
234.32,1.26,294.49
239.91,2.73,654.58
223.0,1.0,223.35
229.65,4.43,1017.12
232.17,1.51,351.68
239.86,3.03,727.53
230.74,2.82,650.87
239.88,2.32,556.52
235.17,3.02,711.29
235.31,4.11,967.14
222.14,4.09,909.48
226.51,2.7,611.27
225.07,3.91,879.22
234.62,4.58,1074.45
225.08,0.37,82.45
232.53,0.66,153.87
225.48,1.92,433.03
225.75,1.99,448.7
